uturn_ratio,pulse_count,user_id,label
0.16666666666666666,0,657628,0
0.5,0,919785,0
0.5714285714285714,0,264427,0
0.25,0,919786,0
0.25,0,919794,0
0.1,1,788741,0
0.2222222222222222,1,2315,0
0.13333333333333333,0,526613,0
0.45454545454545453,0,919831,0
0.4,0,2343,0
0.6666666666666666,0,919848,1
0.375,0,919856,0
0.2727272727272727,0,919874,0
0.3333333333333333,0,526664,0
0.3333333333333333,0,133452,0
0.024390243902439025,0,2383,0
0.3333333333333333,0,919890,0
0.3333333333333333,0,133472,0
0.6,0,2408,0
0.16666666666666666,0,788844,0
0.3076923076923077,4,919920,0
0.024390243902439025,0,2438,0
0.4,0,2444,0
0.4666666666666667,0,657809,0
0.07142857142857142,0,657814,0
0.5,0,133530,0
0.2,0,919963,0
0.3333333333333333,0,2472,0
0.2,0,133556,0
0.3333333333333333,0,395705,0
0.3333333333333333,0,919996,0
0.3333333333333333,0,526780,0
0.45454545454545453,0,657854,0
0.3333333333333333,0,133573,0
0.3939393939393939,0,788937,0
0.2,0,526800,0
0.08333333333333333,0,2513,0
0.25,0,920023,0
0.3333333333333333,0,657881,0
0.026785714285714284,0,2524,0
0.3333333333333333,0,264674,0
0.16666666666666666,0,657892,0
0.6,1,526822,0
0.5714285714285714,2,920052,1
0.2,0,788986,0
0.5,0,920068,0
0.4,0,657934,0
0.4,6,395798,0
0.5,5,526884,0
0.3333333333333333,0,920101,0
0.5,0,264753,0
0.5454545454545454,2,920113,0
0.5,0,2612,0
0.5,0,789050,0
0.38095238095238093,6,920129,1
0.6666666666666666,0,133706,0
0.3333333333333333,0,658004,0
0.3103448275862069,0,920153,0
0.2631578947368421,0,2651,0
0.3333333333333333,0,658021,0
0.16666666666666666,0,789139,0
0.5,0,920214,0
0.6666666666666666,0,789148,0
0.0625,0,133796,0
0.3333333333333333,0,2731,0
0.13333333333333333,0,133810,0
0.2857142857142857,0,527040,0
0.8372093023255814,0,920263,0
0.3333333333333333,0,2766,0
0.25,0,133847,0
0.5555555555555556,0,2784,0
0.3333333333333333,0,527081,0
0.42857142857142855,0,920303,0
0.5,1,396024,0
0.23076923076923078,0,920333,0
0.2222222222222222,0,789287,0
0.08333333333333333,0,133943,0
0.12,0,789315,0
0.08333333333333333,0,658247,0
0.25,0,920395,0
0.2,0,2902,0
0.5,0,920407,1
0.42857142857142855,1,2904,0
0.6666666666666666,0,789339,0
0.36363636363636365,0,133979,0
0.2,0,920417,0
0.06666666666666667,0,133986,0
0.5,0,920424,0
0.5,0,920425,0
0.2,0,920427,0
0.14285714285714285,1,789356,0
0.2,0,527214,0
0.28,0,658297,0
0.2222222222222222,0,789382,0
0.25,1,920478,0
0.19047619047619047,0,658342,0
0.5555555555555556,1,920504,0
0.35714285714285715,3,920510,0
0.5,0,527308,0
0.3333333333333333,0,3026,0
0.5714285714285714,0,3029,0
0.16216216216216217,0,134116,0
0.2857142857142857,0,789477,0
0.42857142857142855,0,134121,0
0.5,0,920587,0
0.3333333333333333,0,134194,0
0.2,0,134203,0
0.3333333333333333,0,527421,0
0.4827586206896552,0,134209,0
0.16666666666666666,0,527429,0
0.2,0,396362,0
0.2,0,527444,0
0.125,0,658518,0
0.3333333333333333,0,3159,0
0.23809523809523808,2,789592,0
0.6,0,920664,0
0.3333333333333333,0,527450,0
0.3333333333333333,0,265311,0
0.0,1,265312,0
0.3333333333333333,0,527464,0
0.1111111111111111,0,920683,0
0.09090909090909091,0,3218,0
0.3333333333333333,0,134296,0
0.8,1,527518,0
0.3333333333333333,0,658591,0
0.3333333333333333,0,134322,0
0.3888888888888889,0,920764,0
0.6428571428571429,0,3267,0
0.3333333333333333,0,134341,0
0.42857142857142855,0,527570,0
0.43478260869565216,0,920802,0
0.8,0,3304,0
0.09090909090909091,0,789760,0
0.3333333333333333,0,658693,0
0.13333333333333333,0,3338,0
0.6,1,265499,0
0.25,1,3395,0
0.375,3,789845,0
0.0,1,920922,0
0.2857142857142857,0,134512,0
0.6666666666666666,0,920945,0
0.16666666666666666,0,134516,0
0.14285714285714285,2,920950,1
0.25,0,527757,0
0.16666666666666666,0,920978,0
0.3333333333333333,0,658867,0
0.42857142857142855,0,134581,0
0.4,0,789953,0
